iso3,country_name,transition,year,n_natural_classes,natural_loss_sum_km2,weight_sum,bfnee_sum_km2,continent,region_un,subregion,bfnee_per_loss,log_bfnee,log_natural_loss,log_weight_sum
SSD,South Sudan,2010_2015,2015,65,40427.9464258395,0,0,Africa,Africa,Eastern Africa,0,0,10.607301303077843,0
TCD,Chad,1995_2000,2000,65,26820.5845762416,0.00210335835606042,56.4133006433078,Africa,Africa,Middle Africa,0.002103358354585613,4.050275995007456,10.196962236978607,0.002101149394822481
TCD,Chad,2000_2005,2005,65,18607.789225975,0.00449089156259294,83.5655636270483,Africa,Africa,Middle Africa,0.004490891562249501,4.437527134419443,9.831389287120798,0.004480837598682522
TCD,Chad,2005_2010,2010,65,25055.5516895997,0.00124498907877939,31.1938881752668,Africa,Africa,Middle Africa,0.0012449890771399402,3.4717766263129746,10.12889061681121,0.0012442147225196715
TCD,Chad,2010_2015,2015,65,12814.2988764501,7.9737003045539e-4,10.217737905427,Africa,Africa,Middle Africa,7.973700320198544e-4,2.4174962670609355,9.458394960917945,7.970522998606736e-4
TGO,Togo,1995_2000,2000,65,6357.8667249277,0.0036592023189677,23.2647207047148,Africa,Africa,Western Africa,0.0036592023254434234,3.1890234725793065,8.757605452552367,0.0036525237254204242
TGO,Togo,2000_2005,2005,65,4442.7795720673,0.0095249213587251,42.3171259331011,Africa,Africa,Western Africa,0.009524921335093434,3.76854807489726,8.399260548284357,0.00947984529984423
TGO,Togo,2005_2010,2010,65,8849.27824090363,0.0133305680809846,117.965905570968,Africa,Africa,Western Africa,0.01333056802595486,4.778836944253335,9.088204177157888,0.013242497878847865
TGO,Togo,2010_2015,2015,65,7168.83747933943,0.00451894754128343,32.3956005192305,Africa,Africa,Western Africa,0.004518947543809514,3.5084241703255614,8.877638266577975,0.004508767754270837
TUN,Tunisia,1995_2000,2000,65,1306.82242224605,0.0401880192856517,52.5186043724244,Africa,Africa,Northern Africa,0.04018801902875227,3.9800293387315455,7.176118759991709,0.03940148458780603
TUN,Tunisia,2000_2005,2005,65,5365.95919028114,0.0315772907031837,169.442453660979,Africa,Africa,Northern Africa,0.031577290779228114,5.1383977245676284,8.588016768324767,0.03108898111774615
TUN,Tunisia,2005_2010,2010,65,1011.53739202263,0.0249556872718708,25.2436107404537,Africa,Africa,Northern Africa,0.02495568719410123,3.2674225590472883,6.920214728691505,0.02464937972596254
TUN,Tunisia,2010_2015,2015,65,1945.38159943861,0.0178011564757591,34.6300422659209,Africa,Africa,Northern Africa,0.01780115648051482,3.5731891658623653,7.573727337786428,0.01764457142244991
TZA,Tanzania,1995_2000,2000,65,265658.92550693,0.00117044471775757,310.939086084314,Africa,Africa,Eastern Africa,0.001170444717755974,5.742807931839026,12.489972294278903,0.0011697602813501666
TZA,Tanzania,2000_2005,2005,65,52988.1541569178,0.00253874891710482,134.523619040948,Africa,Africa,Eastern Africa,0.0025387489181558035,4.909145935394785,10.877842533044213,0.0025355317379956734
TZA,Tanzania,2005_2010,2010,65,34329.5717281276,0.00289900392510848,99.5215632111147,Africa,Africa,Eastern Africa,0.002899003925806994,4.610372263799147,10.443791540205508,0.0028948099169052457
TZA,Tanzania,2010_2015,2015,65,53756.8437484629,0.00200797954436964,107.942642867581,Africa,Africa,Eastern Africa,0.0020079795490349534,4.6908215315068755,10.892244865547093,0.002005966248098995
UGA,Uganda,1995_2000,2000,65,21495.63406663,0.00343818786730917,73.9060282717929,Africa,Africa,Eastern Africa,0.003438187868415812,4.316234371554087,9.97565164681927,0.003432290812326624
UGA,Uganda,2000_2005,2005,65,12811.7282667482,0.0400626208921095,513.271412174514,Africa,Africa,Eastern Africa,0.04006262086487334,6.2427511653415255,9.458194351663385,0.039280923736846864
UGA,Uganda,2005_2010,2010,65,11257.0892594773,0.00468053399844007,52.6891889449596,Africa,Africa,Eastern Africa,0.004680533993332315,3.9832116580614763,9.32884219453023,0.004669614359089972
UGA,Uganda,2010_2015,2015,65,11969.3679761979,0.0188184065609308,225.244433047727,Africa,Africa,Eastern Africa,0.01881840657715968,5.421615976963406,9.39018953961651,0.018643530863111914
ZAF,South Africa,1995_2000,2000,65,63503.3834643114,0.0162355721700876,1031.01376509911,Africa,Africa,Southern Africa,0.01623557216724578,6.939267284226886,11.058864213432296,0.01610518465249807
ZAF,South Africa,2000_2005,2005,65,23508.493423712,0.0139606998115052,328.195019670252,Africa,Africa,Southern Africa,0.013960699809848976,5.796650340104795,10.065159594033233,0.013864146835554907
ZAF,South Africa,2005_2010,2010,65,28504.5610042143,0.00926862117356668,264.197977190775,Africa,Africa,Southern Africa,0.009268621156863782,5.580476630796853,10.257854470177621,0.009225931087087285
ZAF,South Africa,2010_2015,2015,65,16514.8500643208,0.00829191038493231,136.939656787461,Africa,Africa,Southern Africa,0.008291910386961959,4.926816319870871,9.712075808757023,0.008257721360879239
ZMB,Zambia,1995_2000,2000,65,320728.590453567,0.00516935308452578,1657.9593292459,Africa,Africa,Eastern Africa,0.005169353087298056,7.413945774667458,12.67835364975521,0.0051560378466006425
ZMB,Zambia,2000_2005,2005,65,51038.0421285949,0.0121908364862128,622.196426287974,Africa,Africa,Eastern Africa,0.012190836488599907,6.434861760085626,10.840346150769584,0.012117126690483915
ZMB,Zambia,2005_2010,2010,65,32574.0474195955,0.00465016205461197,151.47459942074,Africa,Africa,Eastern Africa,0.004650162059063552,5.026998020999137,10.391301857697144,0.004639383452957823
ZMB,Zambia,2010_2015,2015,65,15077.8266909219,0.00671085680889286,101.185135941367,Africa,Africa,Eastern Africa,0.006710856810835266,4.626786226305232,9.621046832893148,0.006688439247479536
ZWE,Zimbabwe,1995_2000,2000,65,134144.969888175,0.0409180615321941,5488.95213656331,Africa,Africa,Eastern Africa,0.040918061565327214,8.610674816171093,11.806683813570041,0.04010307523060612
ZWE,Zimbabwe,2000_2005,2005,65,20252.1834468678,0.017344142726015,351.256759887669,Africa,Africa,Eastern Africa,0.01734414270980714,5.8643603411913,9.91606726743165,0.017195449919817765
ZWE,Zimbabwe,2005_2010,2010,65,17324.8350811551,0.0223038247613686,386.410085968001,Africa,Africa,Eastern Africa,0.022303824778587035,5.959483785657224,9.75995402382895,0.022058732103548504
ZWE,Zimbabwe,2010_2015,2015,65,5376.59751309816,0.00837215003169816,45.013680894494,Africa,Africa,Eastern Africa,0.0083721500046887,3.8289387630211547,8.589996994515023,0.008337297972951768
AFG,Afghanistan,1995_2000,2000,65,10492.7490065221,0.00847555214092507,88.9318413925189,Asia,Asia,Southern Asia,0.008475552149130842,4.499052065559329,9.25853502615255,0.008439836314549023
AFG,Afghanistan,2000_2005,2005,65,18238.969076513,0.0104844663884321,191.225858370963,Asia,Asia,Southern Asia,0.010484466395483486,5.258671026357425,9.811370568260273,0.010429885539953254
AFG,Afghanistan,2005_2010,2010,65,5769.19854584682,0.00693813195047858,40.0274607813293,Asia,Asia,Southern Asia,0.006938131954245987,3.7142416176594053,8.66046176893558,0.006914173865399052
AFG,Afghanistan,2010_2015,2015,65,3900.0269165214,8.9072780476287e-4,3.47386240324498,Asia,Asia,Southern Asia,8.907278020387269e-4,1.4982521078442141,8.2689951093858,8.903313421611562e-4
ARE,United Arab Emirates,1995_2000,2000,65,1770.67600285707,0.00444992661726395,7.87937827714884,Asia,Asia,Western Asia,0.004449926618102402,2.1837315407184055,7.479681271815824,0.004440054968389029
ARE,United Arab Emirates,2000_2005,2005,65,288.037641469633,0.0158394569581978,4.56235981751821,Asia,Asia,Western Asia,0.015839456934309076,1.7160224458297586,5.666556926930757,0.01571532186571214
ARE,United Arab Emirates,2005_2010,2010,65,309.085663085475,0.0102953973054334,3.18215967922887,Asia,Asia,Western Asia,0.010295397228919256,1.4308277827808251,5.73684859184018,0.010242760671037753
ARE,United Arab Emirates,2010_2015,2015,65,255.306733511359,0.00555283710781865,1.41767669352873,Asia,Asia,Western Asia,0.005552837067909356,0.8828070350347998,5.5463749050161795,0.005537476943272466
ARM,Armenia,1995_2000,2000,65,890.200430952944,6.3087172877733e-4,0.561602287995073,Asia,Asia,Western Asia,6.308717323287381e-4,0.44571240183639693,6.792569352737696,6.30672812864132e-4
ARM,Armenia,2000_2005,2005,65,633.369263125835,0.00131547199790015,0.833179534445354,Asia,Asia,Western Asia,0.0013154720049618537,0.6060519097487931,6.452631218840823,0.0013146075226571205
ARM,Armenia,2005_2010,2010,65,287.057245447835,5.620404649021e-4,0.161337787813764,Asia,Asia,Western Asia,5.62040465350605e-4,0.14957260597532213,5.663159229300116,5.618825793159618e-4
ARM,Armenia,2010_2015,2015,65,493.659566169493,0.00121152398565957,0.598080406815563,Asia,Asia,Western Asia,0.0012115239890038271,0.46880316323438936,6.203869780851396,0.0012107906826919874
AZE,Azerbaijan,1995_2000,2000,65,2993.1950983486,0.00296580119428825,8.87722160315827,Asia,Asia,Western Asia,0.0029658011962053507,2.2902312579563975,8.004430725965635,0.002961411882335798
AZE,Azerbaijan,2000_2005,2005,65,3453.32107317207,0.00373195018766383,12.8876222083474,Asia,Asia,Western Asia,0.003731950182237006,2.6309979548080307,8.147381211297825,0.0037250037387323662
AZE,Azerbaijan,2005_2010,2010,65,4222.41960298755,0.00164225493415037,6.93428943292183,Asia,Asia,Western Asia,0.0016422549355387397,2.071193801502611,8.34840041134947,0.0016409079080878116
AZE,Azerbaijan,2010_2015,2015,65,2139.9400815297,0.00277701433790656,5.94264429950568,Asia,Asia,Western Asia,0.0027770143429706132,1.937682724931417,7.6690003019905415,0.0027731655573560955
BGD,Bangladesh,1995_2000,2000,65,7457.50163919577,6.5542293066755e-4,4.88781757338194,Asia,Asia,Southern Asia,6.554229298042838e-4,1.772885398164999,8.917109820369488,6.552082348644405e-4
BGD,Bangladesh,2000_2005,2005,65,10917.4679575583,0.00142251702210546,15.5302840073776,Asia,Asia,Southern Asia,0.001422517022055997,2.8051940930148938,9.298210942529465,0.0014215062032574986
BGD,Bangladesh,2005_2010,2010,65,14044.4078364784,0.00100897200338346,14.170414351882,Asia,Asia,Southern Asia,0.0010089720062868236,2.7193471068886756,9.550050776957864,0.0010084633332588442
BGD,Bangladesh,2010_2015,2015,65,8880.14258567973,9.120008214132e-4,8.09869732406318,Asia,Asia,Southern Asia,9.120008204736799e-4,2.2081312520738448,9.091685497267527,9.11585201342106e-4
BHR,Bahrain,1995_2000,2000,65,7.73005624115467,0.00225547355151131,0.0174349377030012,Asia,Asia,Western Asia,0.0022554735902409,0.017284693000720008,2.166771812116518,0.0022529337892346958
BHR,Bahrain,2000_2005,2005,65,35.9891271591187,0.00334242052554224,0.120290797931375,Asia,Asia,Western Asia,0.003342420542724845,0.11358829261626564,3.610624008894389,0.0033368470538618403
BHR,Bahrain,2005_2010,2010,65,9.84663939476013,0.001029332,0.0101354610605995,Asia,Asia,Western Asia,0.0010293320039721436,0.010084441721883204,2.383855298807402,0.0010288026010705825
BHR,Bahrain,2010_2015,2015,65,15.0045280456543,7.79941e-4,0.0117026464577066,Asia,Asia,Western Asia,7.799409899530955e-4,0.011634700078521763,2.772871685055421,7.796370040739147e-4
BRN,Brunei Darussalam,1995_2000,2000,65,162.479709616629,0.00203761644560524,0.331071326453866,Asia,Asia,South-Eastern Asia,0.002037616433676728,0.2859841265976411,5.096688882432137,0.0020355433208932095
BRN,Brunei Darussalam,2000_2005,2005,65,450.661068806658,6.4318949977513e-4,0.289860465689344,Asia,Asia,South-Eastern Asia,6.431894959484497e-4,0.25453404639091126,6.112932050782891,6.4298274206033e-4
BRN,Brunei Darussalam,2005_2010,2010,65,114.951478092233,0.00122194554635313,0.140464446700292,Asia,Asia,South-Eastern Asia,0.0012219455463425037,0.1314355888239552,4.7531718112893975,0.0012211995785202114
BRN,Brunei Darussalam,2010_2015,2015,65,107.682344948786,4.4830751902493e-4,0.0482748047438122,Asia,Asia,South-Eastern Asia,4.483075175115458e-4,0.04714576979264574,4.6884293609612415,4.482070592325883e-4
BTN,Bhutan,1995_2000,2000,65,2035.89777059182,0.00353738690632423,7.20175813764525,Asia,Asia,Southern Asia,0.003537386916805628,2.1043485383182134,7.619183228709122,0.0035311450687936278
BTN,Bhutan,2000_2005,2005,65,1271.01904298957,0.00619004298102644,7.86766254032766,Asia,Asia,Southern Asia,0.006190043008185066,2.1824112373908164,7.148360714691755,0.0061709633602733726
BTN,Bhutan,2005_2010,2010,65,366.032757268546,0.00139341534257632,0.510035659738209,Asia,Asia,Southern Asia,0.001393415342234009,0.41213326626865443,5.905451100933937,0.0013924454402977908
BTN,Bhutan,2010_2015,2015,65,297.786943856378,4.6914000862087e-4,0.139703769491744,Asia,Asia,Southern Asia,4.691400089022131e-4,0.13076837731616772,5.699730757044217,4.69029996852962e-4
CHN,China,1995_2000,2000,65,370017.044938399,0.00315935447098824,1169.01500521473,Asia,Asia,Eastern Asia,0.003159354470844308,7.064771852679417,12.821307053534966,0.0031543741975273184
CHN,China,2000_2005,2005,65,236845.023748177,0.00569836890737332,1349.63031908107,Asia,Asia,Eastern Asia,0.005698368906901968,7.20832666549019,12.37516552015177,0.005682194618889922
CHN,China,2005_2010,2010,65,161702.281029746,0.00560771974484993,906.78107405784,Asia,Asia,Eastern Asia,0.005607719744479256,6.811003241664304,11.99351833620502,0.005592055019456289
CHN,China,2010_2015,2015,65,190942.951859699,0.00497853489196064,950.616148520133,Asia,Asia,Eastern Asia,0.004978534893598096,6.858161748146242,12.159735218204396,0.00496618296648991
CYP,Cyprus,1995_2000,2000,65,97.2212735743087,0.0799341255384329,7.77129749968526,Asia,Asia,Western Asia,0.0799341256699899,2.1714847429535102,4.587222827074669,0.0769000444040441
CYP,Cyprus,2000_2005,2005,65,125.989123759748,0.0576654330414647,7.26521733882601,Asia,Asia,Western Asia,0.0576654327137019,2.1120560272159348,4.844101443104281,0.05606405756743853
CYP,Cyprus,2005_2010,2010,65,104.001157426857,0.0565466929234281,5.880921468819,Asia,Asia,Western Asia,0.05654669250152331,1.9287525773982048,4.653971373209693,0.05500575295484666
CYP,Cyprus,2010_2015,2015,65,65.5741935877304,0.0738033777773018,4.83959699418438,Asia,Asia,Western Asia,0.07380337796620526,1.7646617866138445,4.198317018787437,0.07120690463120559
GEO,Georgia,1995_2000,2000,65,1436.72987430631,0.028825682011731,41.4147185590446,Asia,Asia,Western Asia,0.028825682057346157,3.7474954378267347,7.270820672447766,0.028418037264811725
GEO,Georgia,2000_2005,2005,65,681.897131404289,0.0679935064978925,46.3645767763112,Asia,Asia,Western Asia,0.06799350611847958,3.857874623919926,6.526344235349478,0.06578166046136638
GEO,Georgia,2005_2010,2010,65,809.325385176798,0.0490449561516388,39.6933280394971,Asia,Asia,Western Asia,0.049044956165345106,3.7060641487770334,6.697435877097398,0.04788018469379926
GEO,Georgia,2010_2015,2015,65,839.684184514699,0.0700283760080647,58.8017198468617,Asia,Asia,Western Asia,0.07002837606241988,4.09103442052399,6.734216065682508,0.06768516775588086
HKG,Hong Kong,1995_2000,2000,65,234.813415727578,0,0,Asia,Asia,Eastern Asia,0,0,5.463040881003829,0
HKG,Hong Kong,2000_2005,2005,65,97.1576741468161,0,0,Asia,Asia,Eastern Asia,0,0,4.586575105611098,0
HKG,Hong Kong,2005_2010,2010,65,43.9253684263676,0,0,Asia,Asia,Eastern Asia,0,0,3.80500263355681,0
HKG,Hong Kong,2010_2015,2015,65,57.2961290003732,0,0,Asia,Asia,Eastern Asia,0,0,4.065535693216726,0
IDN,Indonesia,1995_2000,2000,65,58787.9904223957,0.0138534290794678,814.415256368174,Asia,Asia,South-Eastern Asia,0.01385342908503157,6.703697500497307,10.98170987864119,0.013758347462122069
IDN,Indonesia,2000_2005,2005,65,75288.4995312338,0.0105835589117483,796.820269539143,Asia,Asia,South-Eastern Asia,0.010583558903422937,6.681883345941167,11.229095955607754,0.010527945102674687
IDN,Indonesia,2005_2010,2010,65,80989.5208823639,0.00787316740645767,637.644056020745,Asia,Asia,South-Eastern Asia,0.00787316740577974,6.459347266345725,11.302087400662828,0.007842335746766372
IDN,Indonesia,2010_2015,2015,65,61492.2920395851,0.00472259368946474,290.403110067672,Asia,Asia,South-Eastern Asia,0.004722593685087029,5.6747075665513425,11.026683375318697,0.004711477229164439
IND,India,1995_2000,2000,65,428544.3454034,0.00298000041301827,1277.0623260657,Asia,Asia,Southern Asia,0.0029800004124743915,7.153100402187853,12.968151834999581,0.002975569013319975
IND,India,2000_2005,2005,65,143311.966075701,0.00577524101926981,827.661144788771,Asia,Asia,Southern Asia,0.005775241017568481,6.719811319810881,11.872786091758607,0.005758628246012395
IND,India,2005_2010,2010,65,149754.775721546,0.004813096805734,720.784232127535,Asia,Asia,Southern Asia,0.004813096802119761,6.581726246760235,11.916761084326055,0.0048015508882275895
IND,India,2010_2015,2015,65,98777.745048418,0.00352922902381114,348.609284621684,Asia,Asia,Southern Asia,0.0035292290226994535,5.856816201271073,11.50063772950306,0.0035230159091051696
IRN,Iran,1995_2000,2000,65,20336.7907868008,0.0222850350945776,453.206095874366,Asia,Asia,Southern Asia,0.02228503506898004,6.1185510507050545,9.92023604948535,0.02204035220609288
IRN,Iran,2000_2005,2005,65,40075.6886650293,0.0221724589765092,888.576562486666,Asia,Asia,Southern Asia,0.022172458966676533,6.790745577023652,10.598550114207688,0.02193022409777207
IRN,Iran,2005_2010,2010,65,18339.6201825934,0.013198967045202,242.064042595954,Asia,Asia,Southern Asia,0.013198967055255764,5.493324958394995,9.8168735610835,0.013112619647431519
IRN,Iran,2010_2015,2015,65,14751.2710036803,0.00729046789538118,107.543667783071,Asia,Asia,Southern Asia,0.007290467903154914,4.687152560058712,9.59915231626757,0.007264020897184006
IRQ,Iraq,1995_2000,2000,65,5419.50162655069,0.0110680410917591,59.9832668608043,Asia,Asia,Western Asia,0.011068041121519398,4.110599512785104,8.597943641175222,0.011007238556882773
IRQ,Iraq,2000_2005,2005,65,12893.1482383752,0.0108663730946123,140.101759339356,Asia,Asia,Western Asia,0.010866373111445097,4.94948132752204,9.464528862498693,0.010807758300351614
IRQ,Iraq,2005_2010,2010,65,3868.01915186181,0.00817615671662401,31.6255307797093,Asia,Asia,Western Asia,0.008176156719515427,3.4850951346203805,8.260756304768853,0.008142913028107743
IRQ,Iraq,2010_2015,2015,65,3377.92346243304,0.00487680424281043,16.4734714746328,Asia,Asia,Western Asia,0.004876804243151009,2.860683815031428,8.125312435505709,0.004864951154173625
ISR,Israel,1995_2000,2000,65,558.562193485208,0.0460273274878115,25.7091249282204,Asia,Asia,Western Asia,0.046027327355984464,3.2850052646316246,6.327154680618432,0.044999491006825584
ISR,Israel,2000_2005,2005,65,508.072226455319,0.0577223861888044,29.3271411668082,Asia,Asia,Western Asia,0.05772238599109352,3.4120430596519022,6.232589905217286,0.05611790409792879
ISR,Israel,2005_2010,2010,65,379.102530888494,0.0284087324659369,10.7698224198071,Asia,Asia,Western Asia,0.028408732578403293,2.465538833631358,5.940441034453682,0.0280126876862038
ISR,Israel,2010_2015,2015,65,482.128696768486,0.0203809003304629,9.82621695274474,Asia,Asia,Western Asia,0.020380900408139786,2.3819706881467155,6.180283071097118,0.020175989284449625
JOR,Jordan,1995_2000,2000,65,146.645487151269,0.00502756643234631,0.737269925912419,Asia,Asia,Western Asia,0.005027566413631972,0.5523148729478857,4.994814043220756,0.005014970420779815
JOR,Jordan,2000_2005,2005,65,245.125468113649,0.00793097136269102,1.94408307837292,Asia,Asia,Western Asia,0.007930971405515371,1.0797974200244846,5.505841438892063,0.007899686513279321
JOR,Jordan,2005_2010,2010,65,267.543681591007,0.00609226556873334,1.6299471686648,Asia,Asia,Western Asia,0.006092265603029617,0.9669637580277552,5.593013588206529,0.006073782749029497
JOR,Jordan,2010_2015,2015,65,238.356491325525,0.00237745097885972,0.566680872706913,Asia,Asia,Western Asia,0.0023774509750313167,0.4489592876920556,5.477954036112185,0.0023746293136435092
JPN,Japan,1995_2000,2000,65,7852.63170087418,5.4456296379206e-4,4.276252390248,Asia,Asia,Eastern Asia,5.44562963493112e-4,1.663216071134701,8.968731340846963,5.444147431891524e-4
JPN,Japan,2000_2005,2005,65,5080.87357576986,6.2506767125521e-4,3.17588981191096,Asia,Asia,Eastern Asia,6.250676708541692e-4,1.4293274641955724,8.53343528670524,6.248723978268867e-4
JPN,Japan,2005_2010,2010,65,6490.2506780558,4.6458861458446e-4,3.01529656671348,Asia,Asia,Eastern Asia,4.645886139511538e-4,1.3901112093566617,8.778210499615415,4.644807267084184e-4
JPN,Japan,2010_2015,2015,65,4887.04557499649,5.3609596130044e-4,2.6199253921546,Asia,Asia,Eastern Asia,5.360959606267805e-4,1.2864534157232486,8.494547824661584,5.359523131977309e-4
KAZ,Kazakhstan,1995_2000,2000,65,105281.718938838,0.00616482074057256,649.042924762098,Asia,Asia,Central Asia,0.006164820742897926,6.477038398804799,11.5644045720125,0.006145895971901766
KAZ,Kazakhstan,2000_2005,2005,65,90139.8029646705,0.0067671213815507,609.98698836568,Asia,Asia,Central Asia,0.0067671213859293545,6.415075663307655,11.409128204177788,0.00674432719190399
KAZ,Kazakhstan,2005_2010,2010,65,91589.3587478449,0.0225321906802658,2063.70889453166,Asia,Asia,Central Asia,0.022532190668713672,7.632744524286655,11.42508129127816,0.022282090767149987
KAZ,Kazakhstan,2010_2015,2015,65,49976.8281627259,0.0126044353865724,629.929701205729,Asia,Asia,Central Asia,0.012604435382626943,6.447194447786054,10.819334749317653,0.012525660740180236
KGZ,Kyrgyzstan,1995_2000,2000,65,5965.03143338279,0.00119290404444561,7.11571012874054,Asia,Asia,Central Asia,0.0011929040455542403,2.093801705300667,8.693837233814214,0.0011921930997523468
KGZ,Kyrgyzstan,2000_2005,2005,65,3397.49623611651,0.0047984217914048,16.3026199979769,Asia,Asia,Central Asia,0.0047984217979919015,2.850857935006865,8.131088329272915,0.00478694606118151
KGZ,Kyrgyzstan,2005_2010,2010,65,3128.67018458781,0.0048438475555764,15.1548014046236,Asia,Asia,Central Asia,0.004843847548801372,2.782217306079489,8.04868290564598,0.004832153872414598
KGZ,Kyrgyzstan,2010_2015,2015,65,3322.85030688103,0.00210921578083489,7.00860831844005,Asia,Asia,Central Asia,0.0021092157849923222,2.080517002968978,8.108879120930299,0.0021069945081104357
KHM,Cambodia,1995_2000,2000,65,49463.4785498424,8.7016594198252e-4,43.0414344005447,Asia,Asia,South-Eastern Asia,8.701659418711027e-4,3.7851308817269977,10.809010085901342,8.697875670826183e-4
KHM,Cambodia,2000_2005,2005,65,27777.1126671292,0.00138447135717128,38.4566168802914,Asia,Asia,South-Eastern Asia,0.00138447135744962,3.675201761498081,10.232003675452143,0.0013835138603512619
KHM,Cambodia,2005_2010,2010,65,16182.8472818588,8.4313931503294e-4,13.6443947690684,Asia,Asia,South-Eastern Asia,8.431393148203258e-4,2.684057652629436,9.691768942437438,8.427840727457985e-4
KHM,Cambodia,2010_2015,2015,65,12942.6925010892,0.00117234841520734,15.1733450131669,Asia,Asia,South-Eastern Asia,0.0011723484129666202,2.7833645175736104,9.46836388291977,0.001171661751424421
KWT,Kuwait,1995_2000,2000,65,67.6891272871317,2.8357206765593e-4,0.0191947458592894,Asia,Asia,Western Asia,2.8357206878834275e-4,0.019012850660866224,4.229590923051641,2.835318686965078e-4
KWT,Kuwait,2000_2005,2005,65,91.9824416397751,0.00671524610705353,0.617684731841425,Asia,Asia,Western Asia,0.006715246092949172,0.48099594911982935,4.532410675756062,0.006692799276540767
KWT,Kuwait,2005_2010,2010,65,88.5336925679585,3.3545185573025e-4,0.0296987914898543,Asia,Asia,Western Asia,3.354518559932141e-4,0.02926632402721771,4.4946150077133336,3.353956043358984e-4
KWT,Kuwait,2010_2015,2015,65,75.3626770562951,4.7123926026728e-4,0.0355138522194962,Asia,Asia,Western Asia,4.712392606882547e-4,0.034897779088503444,4.335494056602041,4.7112826191688935e-4
LBN,Lebanon,1995_2000,2000,65,215.710711365187,0.021469585446049,4.63121958091864,Asia,Asia,Western Asia,0.0214695855927072,1.7283260405252734,5.378563336786279,0.0212423604280139
LBN,Lebanon,2000_2005,2005,65,380.470407087341,0.0144628258376617,5.5026771891872,Asia,Asia,Western Asia,0.01446282571964658,1.8722139673638292,5.944033277826798,0.014359236771225333
LBN,Lebanon,2005_2010,2010,65,190.331046814565,0.0159979064306379,3.04489827330065,Asia,Asia,Western Asia,0.015997906407078304,1.3974564014428354,5.254005157133525,0.015871288554401265
LBN,Lebanon,2010_2015,2015,65,242.890573812416,0.0108681808110547,2.63977864903975,Asia,Asia,Western Asia,0.01086818071037391,1.291922869096238,5.496719656719459,0.010809546583030872
LKA,Sri Lanka,1995_2000,2000,65,6829.68261561348,0.00844836722364839,57.6996667339202,Asia,Asia,Southern Asia,0.008448367220170934,4.072434049371941,8.829179891291655,0.00841287950470873
LKA,Sri Lanka,2000_2005,2005,65,6113.73930102729,0.00678812661699662,41.5008364602887,Asia,Asia,Southern Asia,0.006788126613988157,3.749523757155252,8.718457414510477,0.006765191020167516
LKA,Sri Lanka,2005_2010,2010,65,4367.19123621665,0.0043129746561056,18.8355851472312,Asia,Asia,Southern Asia,0.004312974662302329,2.987477554273842,8.382104297651503,0.004303700437663949
LKA,Sri Lanka,2010_2015,2015,65,4737.92966253904,0.0142328035077406,67.4340216589901,Asia,Asia,Southern Asia,0.014232803452563805,4.225870093645065,8.463566579599378,0.014132468075537804
MMR,Myanmar,1995_2000,2000,65,124944.394026954,0.00631474210406048,788.991625791753,Asia,Asia,South-Eastern Asia,0.006314742105368453,6.67202234514128,11.73563207305428,0.006294887660098929
MMR,Myanmar,2000_2005,2005,65,45306.6817976807,0.0152051849158401,688.896474790358,Asia,Asia,South-Eastern Asia,0.0152051849187866,6.536541549798985,10.721231873202465,0.015090744690105198
MMR,Myanmar,2005_2010,2010,65,83125.8547921968,0.00597050696062777,496.303494131373,Asia,Asia,South-Eastern Asia,0.005970506954449533,6.209200491900258,11.328123090998803,0.005952754111238904
MMR,Myanmar,2010_2015,2015,65,16003.2041025398,0.00997792519379373,159.678773291359,Asia,Asia,South-Eastern Asia,0.009977925187245289,5.079407174979483,9.680606723116236,0.009928474370548323
MNG,Mongolia,1995_2000,2000,65,14652.8265207473,0.00203474635598479,29.8147853859791,Asia,Asia,Eastern Asia,0.0020347463572139893,3.4279946197941107,9.592456776294936,0.0020326790634205504
MNG,Mongolia,2000_2005,2005,65,11876.7648250648,0.00327947705334597,38.9495776892357,Asia,Asia,Eastern Asia,0.0032794770514472313,3.6876181011735745,9.382423429176633,0.0032741112965247363
MNG,Mongolia,2005_2010,2010,65,11303.0158086204,5.0109194782574e-4,5.66385021019317,Asia,Asia,Eastern Asia,5.010919480333343e-4,1.8966974271499102,9.332913322861298,5.009664431801467e-4
MNG,Mongolia,2010_2015,2015,65,10414.8262847005,0.00266251934758506,27.7296765159634,Asia,Asia,Eastern Asia,0.0026625193505818347,3.357930613476484,9.251081686573148,0.002658981121951567
MYS,Malaysia,1995_2000,2000,65,15078.7121494164,0.0262703817276155,396.123523995121,Asia,Asia,South-Eastern Asia,0.02627038171893562,5.984247375856606,9.621105553144778,0.02593124197960312
MYS,Malaysia,2000_2005,2005,65,14824.1250109828,0.0188583254395793,279.558173460967,Asia,Asia,South-Eastern Asia,0.018858325415756397,5.636781095477707,9.604078656274407,0.018682711639951242
MYS,Malaysia,2005_2010,2010,65,16302.6665804525,0.0148378701767159,241.896850724727,Asia,Asia,South-Eastern Asia,0.014837870205526392,5.492636870608008,9.699145305084881,0.014728865918902519
MYS,Malaysia,2010_2015,2015,65,11181.3871296031,0.0106345032150057,118.908497483984,Asia,Asia,South-Eastern Asia,0.010634503224485425,4.786728930948263,9.322095241770985,0.010578354609914678
NPL,Nepal,1995_2000,2000,65,8034.73971343354,0.00599732153290021,48.1869174558272,Asia,Asia,Southern Asia,0.005997321528071649,3.8956276827697955,8.991654335344743,0.005979409181856117
